timestamp,value
1163,0.475
1164,0.425
1165,0.3875
1166,0.3375
1167,0.2875
1168,0.2375
1169,0.1625
1170,0.1375
1171,0.1125
1172,0.075
1173,-0.075
1174,-0.1
1175,-0.1
1176,-0.1875
1177,-0.2375
1178,-0.2875
1179,-0.325
1180,-0.375
1181,-0.425
1182,-0.4625
1183,-0.5
1184,-0.55
1185,-0.5875
1186,-0.625
1187,-0.6625
1188,-0.7
1189,-0.7375
1190,-0.775
1191,-0.8
1192,-0.85
1193,-0.875
1194,-0.9
1195,-0.9375
1196,-0.9625
1197,-0.9875
1198,-1.025
1199,-1.05
1200,-1.0625
1201,-1.1
1202,-1.125
1203,-1.1375
1204,-1.1625
1205,-1.1875
1206,-1.2
1207,-1.2125
1208,-1.2375
1209,-1.25
1210,-1.2625
1211,-1.275
1212,-1.2875
1213,-1.2875
1214,-1.2875
1215,-1.3
1216,-1.3125
1217,-1.3125
1218,-1.3125
1219,-1.3125
1220,-1.325
1221,-1.325
1222,-1.325
1223,-1.325
1224,-1.3125
1225,-1.325
1226,-1.3
1227,-1.3
1228,-1.2875
1229,-1.3
1230,-1.275
1231,-1.2625
1232,-1.2625
1233,-1.2375
1234,-1.225
1235,-1.2125
1236,-1.2
1237,-1.175
1238,-1.1625
1239,-1.1375
1240,-1.1125
1241,-1.0875
1242,-1.0625
1243,-1.05
1244,-1.0125
1245,-0.9875
1246,-0.9625
1247,-0.925
1248,-0.9
1249,-0.875
1250,-0.8375
1251,-0.8125
1252,-0.775
1253,-0.7375
1254,-0.7
1255,-0.6625
1256,-0.625
1257,-0.5875
1258,-0.55
1259,-0.5125
1260,-0.4625
1261,-0.425
1262,-0.3875
1263,-0.3
1264,-0.3
1265,-0.2625
1266,-0.2125
1267,-0.125
1268,-0.0875
1269,-0.0875
1270,-0.0625
1271,0.075
1272,0.125
1273,0.1375
1274,0.1875
1275,0.25
1276,0.3
1277,0.3375
1278,0.375
1279,0.4125
1280,0.4625
1281,0.5125
1282,0.55
1283,0.6
1284,0.6375
1285,0.675
1286,0.7125
1287,0.75
1288,0.7875
1289,0.825
1290,0.85
1291,0.8875
1292,0.925
1293,0.95
1294,0.9875
1295,1.0125
1296,1.0375
1297,1.0625
1298,1.0875
1299,1.1125
1300,1.1375
1301,1.15
1302,1.175
1303,1.2
1304,1.2125
1305,1.225
1306,1.2375
1307,1.2625
1308,1.2625
1309,1.2875
1310,1.3
1311,1.3
1312,1.3125
1313,1.325
1314,1.325
1315,1.3375
1316,1.3375
1317,1.3375
1318,1.325
1319,1.3425
1320,1.325
1321,1.3375
1322,1.3375
1323,1.3375
1324,1.325
1325,1.325
1326,1.3125
1327,1.3
1328,1.3
1329,1.2875
1330,1.275
1331,1.2625
1332,1.25
1333,1.2375
1334,1.2125
1335,1.2
1336,1.1875
1337,1.1625
1338,1.1375
1339,1.125
1340,1.1
1341,1.075
1342,1.05
1343,1.025
1344,1
1345,0.9625
1346,0.9375
1347,0.9125
1348,0.875
1349,0.8375
1350,0.8125
1351,0.775
1352,0.7375
1353,0.7
1354,0.6625
1355,0.625
1356,0.5875
1357,0.55
1358,0.5
1359,0.4625
1360,0.425
1361,0.375
1362,0.325
1363,0.2875
1364,0.25
1365,0.1875
1366,0.15
1367,0.125
1368,0.0875
1369,0.0625
1370,-0.075
1371,-0.0875
1372,-0.1
1373,-0.2
1374,-0.2375
1375,-0.275
1376,-0.325
1377,-0.3125
1378,-0.4
1379,-0.4375
1380,-0.475
1381,-0.5125
1382,-0.55
1383,-0.5875
1384,-0.625
1385,-0.6625
1386,-0.6875
1387,-0.725
1388,-0.75
1389,-0.775
1390,-0.8125
1391,-0.8375
1392,-0.8625
1393,-0.8875
1394,-0.9125
1395,-0.9375
1396,-0.9625
1397,-0.9875
1398,-1.0125
1399,-1.025
1400,-1.05
1401,-1.0625
1402,-1.075
1403,-1.1
1404,-1.1125
1405,-1.125
1406,-1.15
1407,-1.1625
1408,-1.1625
1409,-1.175
1410,-1.1875
1411,-1.2
1412,-1.2
1413,-1.2
1414,-1.2125
1415,-1.2125
1416,-1.2125
1417,-1.2125
1418,-1.2125
1419,-1.2125
1420,-1.2125
1421,-1.2
1422,-1.2
1423,-1.2
1424,-1.1875
1425,-1.175
1426,-1.1625
1427,-1.1625
1428,-1.1375
1429,-1.1375
1430,-1.125
1431,-1.1
1432,-1.0875
1433,-1.075
1434,-1.05
1435,-1.0375
1436,-1.0125
1437,-1
1438,-0.975
1439,-0.95
1440,-0.925
1441,-0.9
1442,-0.875
1443,-0.8375
1444,-0.8125
1445,-0.7875
1446,-0.7625
1447,-0.725
1448,-0.7
1449,-0.675
1450,-0.6375
1451,-0.6
1452,-0.575
1453,-0.5375
1454,-0.5
1455,-0.4625
1456,-0.425
1457,-0.3875
1458,-0.35
1459,-0.3125
1460,-0.2625
1461,-0.2375
1462,-0.1875
1463,-0.1
1464,-0.0875
1465,-0.075
1466,0.0625
1467,0.0875
1468,0.125
1469,0.15
1470,0.175
1471,0.2375
1472,0.275
1473,0.3125
1474,0.35
1475,0.3875
1476,0.4375
1477,0.475
1478,0.5125
1479,0.55
1480,0.575
1481,0.625
1482,0.65
1483,0.6875
1484,0.725
1485,0.75
1486,0.7875
1487,0.825
1488,0.85
1489,0.875
1490,0.9
1491,0.9375
1492,0.9625
1493,0.9875
1494,1
1495,1.025
1496,1.05
1497,1.0625
1498,1.0875
1499,1.1
1500,1.1125
1501,1.1375
1502,1.15
1503,1.1625
1504,1.175
1505,1.1875
1506,1.2
1507,1.2125
1508,1.2125
1509,1.2125
1510,1.225
1511,1.225
1512,1.2375
1513,1.225
1514,1.2375
1515,1.24
1516,1.225
1517,1.2375
1518,1.225
1519,1.2375
1520,1.225
1521,1.2125
1522,1.2125
1523,1.2
1524,1.2
1525,1.175
1526,1.175
1527,1.15
1528,1.1375
1529,1.125
1530,1.1125
1531,1.1
1532,1.075
1533,1.0625
1534,1.0375
1535,1.025
1536,1
1537,0.975
1538,0.95
1539,0.925
1540,0.9
1541,0.875
1542,0.85
1543,0.8125
1544,0.7875
1545,0.7625
1546,0.725
1547,0.6875
1548,0.65
1549,0.625
1550,0.5875
1551,0.55
1552,0.5125
1553,0.475
1554,0.4375
1555,0.4
1556,0.3625
1557,0.325
1558,0.2875
1559,0.2375
1560,0.2
1561,0.1625
1562,0.1375
1563,0.1
1564,0.075
1565,-0.0625
1566,-0.0875
1567,-0.0875
1568,-0.1125
1569,-0.2
1570,-0.2375
1571,-0.275
1572,-0.3125
1573,-0.35
1574,-0.3875
1575,-0.425
1576,-0.45
1577,-0.4875
1578,-0.525
1579,-0.55
1580,-0.5875
1581,-0.6125
1582,-0.65
1583,-0.675
1584,-0.7
1585,-0.7375
1586,-0.7625
1587,-0.775
1588,-0.8
1589,-0.825
1590,-0.85
1591,-0.875
1592,-0.8875
1593,-0.9125
1594,-0.9375
1595,-0.95
1596,-0.9625
1597,-0.975
1598,-1
1599,-1.0125
1600,-1.025
1601,-1.0375
1602,-1.05
1603,-1.0625
1604,-1.0625
1605,-1.075
1606,-1.075
1607,-1.0875
1608,-1.1
1609,-1.1
1610,-1.1
1611,-1.1
1612,-1.1
1613,-1.1
1614,-1.1
1615,-1.1125
1616,-1.1
1617,-1.1
1618,-1.0875
1619,-1.0875
1620,-1.075
1621,-1.0625
1622,-1.0625
1623,-1.0375
1624,-1.0375
1625,-1.025
1626,-1
1627,-1
1628,-0.975
1629,-0.9625
1630,-0.9375
1631,-0.925
1632,-0.9125
1633,-0.8875
1634,-0.8625
1635,-0.8375
1636,-0.825
1637,-0.8
1638,-0.775
1639,-0.75
1640,-0.725
1641,-0.7
1642,-0.675
1643,-0.6375
1644,-0.6125
1645,-0.575
1646,-0.55
1647,-0.4875
1648,-0.4875
1649,-0.45
1650,-0.425
1651,-0.3375
1652,-0.35
1653,-0.3125
1654,-0.25
1655,-0.2375
1656,-0.2125
1657,-0.1125
1658,-0.0875
1659,-0.0875
1660,-0.075
1661,0.0625
1662,0.0875
1663,0.125
1664,0.15
1665,0.1625
1666,0.2125
1667,0.2625
1668,0.2875
1669,0.325
1670,0.375
1671,0.4
1672,0.4375
1673,0.475
1674,0.5125
1675,0.55
1676,0.575
1677,0.6125
1678,0.6375
1679,0.675
1680,0.7
1681,0.725
1682,0.7625
1683,0.7875
1684,0.8125
1685,0.8375
1686,0.85
1687,0.875
1688,0.9
1689,0.925
1690,0.95
1691,0.9625
1692,0.9875
1693,1
1694,1.0125
1695,1.0375
1696,1.05
1697,1.0625
1698,1.075
1699,1.075
1700,1.1
1701,1.1
1702,1.1125
1703,1.1125
1704,1.125
1705,1.125
1706,1.1375
1707,1.1375
1708,1.1375
1709,1.1375
1710,1.14
1711,1.1375
1712,1.1375
1713,1.1375
1714,1.125
1715,1.125
1716,1.1125
1717,1.1125
1718,1.1
1719,1.1
1720,1.075
1721,1.075
1722,1.0625
1723,1.05
1724,1.0375
1725,1.025
1726,1.0125
1727,0.9875
1728,0.9625
1729,0.95
1730,0.925
1731,0.9125
1732,0.8875
1733,0.8625
1734,0.8375
1735,0.8125
1736,0.7875
1737,0.7625
1738,0.7375
1739,0.7125
1740,0.675
1741,0.65
1742,0.6125
1743,0.5875
1744,0.55
1745,0.525
1746,0.4875
1747,0.45
1748,0.4125
1749,0.3875
1750,0.35
1751,0.3125
1752,0.2875
1753,0.25
1754,0.2
1755,0.1625
1756,0.15
1757,0.1125
1758,0.0875
1759,0.0625
1760,-0.075
1761,-0.0875
1762,-0.0875
1763,-0.1125
1764,-0.2
1765,-0.2375
1766,-0.2625
1767,-0.3
1768,-0.2875
1769,-0.325
1770,-0.4
1771,-0.425
1772,-0.4625
1773,-0.4875
1774,-0.525
1775,-0.55
1776,-0.575
1777,-0.6
1778,-0.625
1779,-0.65
1780,-0.675
1781,-0.7
1782,-0.725
1783,-0.75
1784,-0.775
1785,-0.7875
1786,-0.8125
1787,-0.8125
1788,-0.85
1789,-0.8625
1790,-0.875
1791,-0.8875
1792,-0.9125
1793,-0.9125
1794,-0.9375
1795,-0.9375
1796,-0.9625
1797,-0.9625
1798,-0.975
1799,-0.975
1800,-0.9875
1801,-1
1802,-1
1803,-1
1804,-1
1805,-1
1806,-1
1807,-1
1808,-1
1809,-1
1810,-1
1811,-1
1812,-1
1813,-0.9875
1814,-0.9875
1815,-0.975
1816,-0.9625
1817,-0.95
1818,-0.9375
1819,-0.9375
1820,-0.9125
1821,-0.9125
1822,-0.8875
1823,-0.875
1824,-0.8625
