timestamp,value
488,1.3
489,1.325
490,1.3625
491,1.3875
492,1.425
493,1.4625
494,1.4875
495,1.5125
496,1.55
497,1.575
498,1.6125
499,1.6375
500,1.675
501,1.7
502,1.725
503,1.75
504,1.775
505,1.8
506,1.825
507,1.85
508,1.875
509,1.8875
510,1.9125
511,1.925
512,1.9375
513,1.95
514,1.9625
515,1.975
516,1.9875
517,1.9875
518,2
519,2
520,2
521,2
522,2
523,2
524,1.9875
525,1.9875
526,1.975
527,1.975
528,1.9625
529,1.95
530,1.925
531,1.9125
532,1.9
533,1.875
534,1.8625
535,1.8375
536,1.8125
537,1.8
538,1.775
539,1.7375
540,1.7125
541,1.6875
542,1.6625
543,1.6375
544,1.6
545,1.575
546,1.5375
547,1.5125
548,1.4875
549,1.45
550,1.4125
551,1.3875
552,1.35
553,1.325
554,1.2875
555,1.2625
556,1.2375
557,1.2125
558,1.1875
559,1.1625
560,1.1375
561,1.1125
562,1.0875
563,1.075
564,1.05
565,1.0375
566,1.025
567,1.0125
568,1
569,0.9875
570,0.9875
571,0.9875
572,0.9875
573,0.975
574,0.9875
575,0.9875
576,1
577,1
578,1.0125
579,1.025
580,1.05
581,1.0625
582,1.075
583,1.1
584,1.125
585,1.1375
586,1.1625
587,1.1875
588,1.2125
589,1.2375
590,1.2625
591,1.2875
592,1.325
593,1.35
594,1.375
595,1.4125
596,1.4375
597,1.475
598,1.5
599,1.525
600,1.55
601,1.575
602,1.6
603,1.625
604,1.6625
605,1.6875
606,1.7
607,1.725
608,1.75
609,1.7625
610,1.7875
611,1.8
612,1.825
613,1.8375
614,1.85
615,1.8625
616,1.875
617,1.8875
618,1.8875
619,1.9
620,1.9
621,1.9
622,1.9
623,1.9
624,1.9
625,1.9
626,1.9
627,1.8875
628,1.8875
629,1.875
630,1.8625
631,1.85
632,1.8375
633,1.825
634,1.8
635,1.7875
636,1.775
637,1.75
638,1.725
639,1.7125
640,1.6875
641,1.6625
642,1.6375
643,1.6125
644,1.5875
645,1.55
646,1.525
647,1.5
648,1.475
649,1.45
650,1.4125
651,1.3875
652,1.3625
653,1.325
654,1.3
655,1.275
656,1.25
657,1.225
658,1.2
659,1.175
660,1.15
661,1.125
662,1.1125
663,1.0875
664,1.075
665,1.05
666,1.0375
667,1.025
668,1.0125
669,1
670,1
671,0.9875
672,0.975
673,0.975
674,0.9875
675,0.9875
676,0.9875
677,0.9875
678,1
679,1.0125
680,1.025
681,1.0375
682,1.05
683,1.0625
684,1.075
685,1.1
686,1.1125
687,1.1375
688,1.1625
689,1.1875
690,1.2125
691,1.2375
692,1.25
693,1.275
694,1.3
695,1.3375
696,1.3625
697,1.3875
698,1.4125
699,1.4375
700,1.475
701,1.5
702,1.5125
703,1.5375
704,1.5625
705,1.5875
706,1.6125
707,1.6375
708,1.65
709,1.675
710,1.6875
711,1.7125
712,1.725
713,1.7375
714,1.75
715,1.7625
716,1.775
717,1.7875
718,1.8
719,1.8
720,1.8125
721,1.8125
722,1.8125
723,1.825
724,1.825
725,1.8125
726,1.8125
727,1.8125
728,1.8
729,1.8
730,1.7875
731,1.775
732,1.775
733,1.7625
734,1.7375
735,1.725
736,1.7125
737,1.7
738,1.675
739,1.65
740,1.6375
741,1.6125
742,1.5875
743,1.575
744,1.55
745,1.525
746,1.5
747,1.475
748,1.45
749,1.425
750,1.3875
751,1.3625
752,1.3375
753,1.3125
754,1.2875
755,1.2625
756,1.2375
757,1.2125
758,1.2
759,1.175
760,1.15
761,1.125
762,1.1125
763,1.0875
764,1.075
765,1.0625
766,1.0375
767,1.025
768,1.0125
769,1.0125
770,1
771,0.9875
772,0.9875
773,0.9875
774,0.9875
775,0.9875
776,0.975
777,0.9875
778,1
779,1
780,1.0125
781,1.025
782,1.0375
783,1.05
784,1.0625
785,1.075
786,1.0875
787,1.1125
788,1.125
789,1.15
790,1.175
791,1.1875
792,1.2125
793,1.2375
794,1.2625
795,1.2875
796,1.3125
797,1.3375
798,1.3625
799,1.375
800,1.4
801,1.425
802,1.4625
803,1.4875
804,1.5
805,1.525
806,1.5375
807,1.5625
808,1.575
809,1.6
810,1.6125
811,1.6375
812,1.65
813,1.6625
814,1.675
815,1.6875
816,1.7
817,1.7125
818,1.7125
819,1.725
820,1.7375
821,1.7375
822,1.7375
823,1.7375
824,1.7375
825,1.7375
826,1.7375
827,1.7375
828,1.7375
829,1.725
830,1.7125
831,1.7125
832,1.7
833,1.6875
834,1.675
835,1.6625
836,1.65
837,1.6375
838,1.6125
839,1.6
840,1.575
841,1.5625
842,1.5375
843,1.525
844,1.5
845,1.475
846,1.4625
847,1.4375
848,1.4
849,1.3875
850,1.3625
851,1.3375
852,1.3125
853,1.2875
854,1.2625
855,1.25
856,1.225
857,1.2
858,1.175
859,1.1625
860,1.1375
861,1.1125
862,1.1
863,1.0875
864,1.0625
865,1.05
866,1.0375
867,1.025
868,1.0125
869,1.0125
870,1
871,0.9875
872,0.9875
873,0.975
874,0.9875
875,0.9875
876,0.9875
877,0.9875
878,0.9875
879,1
880,1
881,1.0125
882,1.025
883,1.0375
884,1.05
885,1.0625
886,1.0875
887,1.1
888,1.1125
889,1.1375
890,1.15
891,1.175
892,1.1875
893,1.2125
894,1.2375
895,1.25
896,1.275
897,1.3
898,1.3125
899,1.3375
900,1.3625
901,1.3875
902,1.4
903,1.425
904,1.45
905,1.475
906,1.5
907,1.5125
908,1.525
909,1.5375
910,1.5625
911,1.575
912,1.5875
913,1.6
914,1.6125
915,1.625
916,1.6375
917,1.6375
918,1.65
919,1.6625
920,1.6625
921,1.6625
922,1.675
923,1.675
924,1.675
925,1.675
926,1.6625
927,1.6625
928,1.6625
929,1.65
930,1.65
931,1.6375
932,1.625
933,1.625
934,1.6125
935,1.6
936,1.5875
937,1.575
938,1.55
939,1.5375
940,1.525
941,1.5
942,1.4875
943,1.4625
944,1.45
945,1.425
946,1.4
947,1.375
948,1.3625
949,1.3375
950,1.3125
951,1.3
952,1.275
953,1.25
954,1.2375
955,1.2125
956,1.1875
957,1.175
958,1.15
959,1.1375
960,1.1125
961,1.1
962,1.0875
963,1.075
964,1.05
965,1.0375
966,1.025
967,1.025
968,1.0125
969,1
970,0.9875
971,0.9875
972,0.9875
973,0.9875
974,0.9875
975,0.975
976,0.9875
977,0.9875
978,0.9875
979,1
980,1.0125
981,1.0125
982,1.025
983,1.0375
984,1.05
985,1.0625
986,1.075
987,1.0875
988,1.1125
989,1.125
990,1.1375
991,1.1625
992,1.175
993,1.2
994,1.2125
995,1.2375
996,1.25
997,1.275
998,1.3
999,1.3125
1000,1.3375
1001,1.35
1002,1.375
1003,1.3875
1004,1.4125
1005,1.4375
1006,1.45
1007,1.475
1008,1.4875
1009,1.5
1010,1.5125
1011,1.525
1012,1.5375
1013,1.55
1014,1.5625
1015,1.575
1016,1.575
1017,1.5875
1018,1.5875
1019,1.6
1020,1.6
1021,1.6
1022,1.6
1023,1.6125
1024,1.6
1025,1.6
1026,1.6
1027,1.6
1028,1.6
1029,1.5875
1030,1.5875
1031,1.575
1032,1.5625
1033,1.55
1034,1.5375
1035,1.5375
1036,1.5125
1037,1.5125
1038,1.5
1039,1.4875
1040,1.4625
1041,1.45
1042,1.425
1043,1.4
1044,1.3875
1045,1.3625
1046,1.35
1047,1.325
1048,1.3125
1049,1.2875
1050,1.275
1051,1.25
1052,1.2375
1053,1.2125
1054,1.2
1055,1.175
1056,1.1625
1057,1.1375
1058,1.125
1059,1.1125
1060,1.0875
1061,1.075
1062,1.0625
1063,1.05
1064,1.0375
1065,1.025
1066,1.0125
1067,1.0125
1068,1
1069,1
1070,0.9875
1071,0.9875
1072,0.975
1073,0.9875
1074,0.9875
1075,0.9875
1076,0.9875
1077,0.9875
1078,1
1079,1
1080,1.0125
1081,1.025
1082,1.025
1083,1.0375
1084,1.05
1085,1.0625
1086,1.075
1087,1.1
1088,1.1125
1089,1.125
1090,1.1375
1091,1.1625
1092,1.175
1093,1.1875
1094,1.2125
1095,1.225
1096,1.25
1097,1.2625
1098,1.2875
1099,1.3
1100,1.3125
1101,1.3375
1102,1.35
1103,1.3625
1104,1.3875
1105,1.4
1106,1.425
1107,1.4375
1108,1.45
1109,1.4625
1110,1.475
1111,1.4875
1112,1.5
1113,1.5125
1114,1.5125
1115,1.525
1116,1.525
1117,1.5375
1118,1.5375
1119,1.5375
1120,1.55
1121,1.55
1122,1.55
1123,1.55
1124,1.55
1125,1.55
1126,1.5375
1127,1.5375
1128,1.5375
1129,1.525
1130,1.525
1131,1.5125
1132,1.5
1133,1.5
1134,1.4875
1135,1.475
1136,1.4625
1137,1.45
1138,1.425
1139,1.4125
1140,1.3875
1141,1.375
1142,1.3625
1143,1.35
1144,1.325
1145,1.3125
1146,1.3
1147,1.275
1148,1.2625
1149,1.2375
1150,1.225
1151,1.2125
1152,1.1875
1153,1.175
1154,1.15
1155,1.1375
1156,1.125
1157,1.1125
1158,1.0875
1159,1.075
1160,1.0625
1161,1.05
1162,1.0375
1163,1.025
1164,1.025
1165,1.0125
1166,1
1167,1
1168,0.9875
1169,0.9875
1170,0.9875
1171,0.9875
1172,0.9875
1173,0.9875
1174,0.9875
1175,0.9875
1176,0.9875
1177,1
1178,1
1179,1.0125
1180,1.025
1181,1.025
1182,1.0375
1183,1.05
1184,1.0625
1185,1.075
1186,1.0875
1187,1.1
1188,1.1125
1189,1.125
1190,1.15
1191,1.1625
1192,1.175
1193,1.2
1194,1.2125
1195,1.225
1196,1.25
1197,1.2625
1198,1.275
1199,1.2875
1200,1.3125
1201,1.325
1202,1.3375
1203,1.35
1204,1.3625
1205,1.375
1206,1.3875
1207,1.4125
1208,1.425
1209,1.4375
1210,1.45
1211,1.4625
1212,1.4625
1213,1.475
1214,1.4875
1215,1.4875
1216,1.4875
1217,1.5
1218,1.5
1219,1.5
1220,1.5
1221,1.5
1222,1.5
1223,1.5
1224,1.5
1225,1.5
1226,1.4875
1227,1.4875
1228,1.4875
1229,1.475
1230,1.4625
1231,1.45
1232,1.4375
1233,1.4375
1234,1.4125
1235,1.4
1236,1.3875
1237,1.375
1238,1.3625
1239,1.35
1240,1.3375
1241,1.325
1242,1.3125
1243,1.2875
1244,1.275
1245,1.2625
1246,1.2375
1247,1.225
1248,1.2125
1249,1.2
1250,1.175
1251,1.1625
1252,1.15
1253,1.1375
1254,1.1125
1255,1.1
1256,1.0875
1257,1.075
1258,1.0625
1259,1.05
1260,1.0375
1261,1.0375
1262,1.025
1263,1.0125
1264,1.0125
1265,1
1266,1
1267,0.9875
1268,0.9875
1269,0.9875
1270,0.9875
1271,0.9875
1272,0.9875
1273,0.9875
1274,0.9875
1275,1
1276,1
1277,1
1278,1.0125
1279,1.025
1280,1.025
1281,1.0375
1282,1.05
1283,1.0625
1284,1.075
1285,1.0875
1286,1.1
1287,1.1125
1288,1.125
1289,1.1375
1290,1.15
1291,1.175
1292,1.1875
1293,1.2
1294,1.2125
1295,1.225
1296,1.25
1297,1.2625
1298,1.275
1299,1.2875
1300,1.3
1301,1.3125
1302,1.325
1303,1.3375
1304,1.35
1305,1.3625
1306,1.375
1307,1.3875
1308,1.3875
1309,1.4
1310,1.4125
1311,1.425
1312,1.425
1313,1.4375
1314,1.4375
1315,1.45
1316,1.45
1317,1.45
1318,1.4625
1319,1.4625
1320,1.4625
1321,1.45
1322,1.45
1323,1.45
1324,1.4375
1325,1.4375
1326,1.4375
1327,1.425
1328,1.4125
1329,1.4
1330,1.4
1331,1.3875
1332,1.375
1333,1.3625
1334,1.3625
1335,1.35
1336,1.3375
1337,1.325
1338,1.3125
1339,1.2875
1340,1.275
1341,1.2625
1342,1.25
1343,1.2375
1344,1.225
1345,1.2125
1346,1.1875
1347,1.175
1348,1.1625
1349,1.15
1350,1.1375
1351,1.1125
1352,1.1
1353,1.0875
1354,1.075
1355,1.0625
1356,1.0625
1357,1.05
1358,1.0375
1359,1.025
1360,1.025
1361,1.0125
1362,1
1363,1
1364,1
1365,0.9875
1366,0.9875
1367,0.9875
1368,0.9875
1369,0.9875
1370,0.9875
1371,0.9875
1372,0.9875
1373,1
1374,1
1375,1
1376,1.0125
1377,1.0125
1378,1.025
1379,1.0375
1380,1.0375
1381,1.05
1382,1.0625
1383,1.075
1384,1.0875
1385,1.1
1386,1.1125
1387,1.125
1388,1.1375
1389,1.15
1390,1.1625
1391,1.175
1392,1.2
1393,1.2125
1394,1.225
1395,1.2375
1396,1.25
1397,1.2625
1398,1.275
1399,1.2875
1400,1.3
1401,1.3125
1402,1.325
1403,1.3375
1404,1.3375
1405,1.35
1406,1.3625
1407,1.3625
1408,1.375
1409,1.375
1410,1.3875
1411,1.3875
1412,1.4
1413,1.4
1414,1.4
1415,1.4125
1416,1.4
1417,1.4125
1418,1.4
1419,1.4
1420,1.4
1421,1.4
1422,1.4
1423,1.3875
1424,1.3875
1425,1.3875
1426,1.375
1427,1.3625
1428,1.3625
1429,1.35
1430,1.3375
1431,1.3375
1432,1.325
1433,1.3125
1434,1.3
1435,1.2875
1436,1.275
1437,1.2625
1438,1.25
1439,1.2375
1440,1.225
1441,1.2125
1442,1.2
1443,1.1875
1444,1.175
1445,1.1625
1446,1.15
1447,1.1375
1448,1.1125
1449,1.1
1450,1.1
1451,1.0875
1452,1.075
1453,1.0625
1454,1.05
1455,1.0375
1456,1.0375
1457,1.025
1458,1.0125
1459,1.0125
1460,1
1461,1
1462,1
1463,0.9875
1464,0.9875
1465,0.9875
1466,0.9875
1467,0.9875
1468,0.9875
1469,0.9875
1470,0.9875
1471,0.9875
1472,1
1473,1
1474,1.0125
1475,1.0125
1476,1.025
1477,1.025
1478,1.0375
1479,1.05
1480,1.0625
1481,1.0625
1482,1.075
1483,1.0875
1484,1.1
1485,1.1125
1486,1.125
1487,1.1375
1488,1.15
1489,1.1625
1490,1.175
1491,1.1875
1492,1.2
1493,1.2125
1494,1.225
1495,1.2375
1496,1.25
1497,1.2625
1498,1.275
1499,1.2875
1500,1.2875
1501,1.3
1502,1.3125
1503,1.3125
1504,1.325
1505,1.3375
1506,1.3375
1507,1.35
1508,1.35
1509,1.35
1510,1.3625
1511,1.3625
1512,1.3625
1513,1.3625
1514,1.3625
1515,1.3625
1516,1.3625
1517,1.3625
1518,1.3625
1519,1.3625
1520,1.3625
1521,1.35
1522,1.35
1523,1.3375
1524,1.3375
1525,1.325
1526,1.325
1527,1.3125
1528,1.3
1529,1.3
1530,1.2875
1531,1.275
1532,1.2625
1533,1.25
1534,1.2375
1535,1.2375
1536,1.225
1537,1.2125
1538,1.2
1539,1.1875
1540,1.175
1541,1.1625
1542,1.15
1543,1.1375
1544,1.125
1545,1.1125
1546,1.1
1547,1.0875
1548,1.075
1549,1.0625
1550,1.0625
1551,1.05
1552,1.0375
1553,1.025
1554,1.025
1555,1.0125
1556,1.0125
1557,1
1558,1
1559,0.9875
1560,0.9875
1561,0.9875
1562,0.9875
1563,0.9875
1564,0.9875
1565,0.9875
1566,0.9875
1567,0.9875
1568,0.9875
1569,1
1570,1
1571,1
1572,1.0125
1573,1.0125
1574,1.025
1575,1.025
1576,1.0375
1577,1.05
1578,1.05
1579,1.0625
1580,1.075
1581,1.0875
1582,1.1
1583,1.1125
1584,1.1125
1585,1.125
1586,1.1375
1587,1.15
1588,1.1625
1589,1.175
1590,1.1875
1591,1.2
1592,1.2125
1593,1.2125
1594,1.225
1595,1.2375
1596,1.25
1597,1.2625
1598,1.2625
1599,1.275
1600,1.2875
1601,1.2875
1602,1.3
1603,1.3
1604,1.3125
1605,1.3125
1606,1.325
1607,1.325
1608,1.325
1609,1.325
1610,1.3375
1611,1.3375
1612,1.3375
1613,1.3375
1614,1.3375
1615,1.325
1616,1.325
1617,1.325
1618,1.325
1619,1.3125
1620,1.3125
1621,1.3125
1622,1.3
1623,1.3
1624,1.2875
1625,1.275
1626,1.275
1627,1.2625
1628,1.25
1629,1.25
1630,1.2375
1631,1.225
1632,1.2125
1633,1.2
1634,1.2
1635,1.1875
1636,1.175
1637,1.1625
1638,1.15
1639,1.1375
1640,1.125
1641,1.1125
1642,1.1
1643,1.0875
1644,1.0875
1645,1.075
1646,1.0625
1647,1.0625
1648,1.05
1649,1.0375
1650,1.0375
1651,1.025
1652,1.0125
1653,1.0125
1654,1
1655,1
1656,1
1657,0.9875
1658,0.9875
1659,0.9875
1660,0.9875
1661,0.9875
1662,0.9875
1663,0.9875
1664,0.9875
1665,0.9875
1666,0.9875
1667,1
1668,1
1669,1
1670,1.0125
1671,1.0125
1672,1.025
1673,1.025
1674,1.0375
1675,1.05
1676,1.05
1677,1.0625
1678,1.075
1679,1.0875
1680,1.0875
1681,1.1
1682,1.1125
1683,1.125
1684,1.1375
1685,1.15
1686,1.15
1687,1.1625
1688,1.175
1689,1.1875
1690,1.2
1691,1.2
1692,1.2125
1693,1.225
1694,1.225
1695,1.2375
1696,1.25
1697,1.25
1698,1.2625
1699,1.2625
1700,1.275
1701,1.275
1702,1.2875
1703,1.2875
1704,1.2875
1705,1.3
1706,1.3
1707,1.3
1708,1.3
1709,1.3
1710,1.3
1711,1.3
1712,1.3
1713,1.3
1714,1.3
1715,1.2875
1716,1.2875
1717,1.2875
1718,1.275
1719,1.275
1720,1.2625
1721,1.2625
1722,1.25
1723,1.25
1724,1.2375
1725,1.2375
1726,1.225
1727,1.2125
1728,1.2
1729,1.2
1730,1.1875
1731,1.175
1732,1.1625
1733,1.15
1734,1.15
1735,1.1375
1736,1.125
1737,1.1125
1738,1.1
1739,1.1
1740,1.0875
1741,1.075
1742,1.0625
1743,1.0625
1744,1.05
1745,1.0375
1746,1.0375
1747,1.025
1748,1.0125
1749,1.0125
1750,1
1751,1
1752,1
1753,0.9875
1754,0.9875
1755,0.9875
1756,0.9875
1757,0.9875
1758,0.9875
1759,0.9875
1760,0.9875
1761,0.9875
1762,0.9875
1763,0.9875
1764,1
1765,1
1766,1
1767,1.0125
1768,1.0125
1769,1.025
1770,1.025
1771,1.0375
1772,1.0375
1773,1.05
1774,1.05
1775,1.0625
1776,1.075
1777,1.075
1778,1.0875
1779,1.1
1780,1.1125
1781,1.125
1782,1.125
1783,1.1375
1784,1.15
1785,1.15
1786,1.1625
1787,1.175
1788,1.1875
1789,1.2
1790,1.2
1791,1.2125
1792,1.2125
1793,1.225
1794,1.225
1795,1.2375
1796,1.2375
1797,1.25
1798,1.25
1799,1.2625
1800,1.2625
1801,1.2625
1802,1.2625
1803,1.275
1804,1.275
1805,1.275
1806,1.275
1807,1.275
1808,1.275
1809,1.275
1810,1.275
1811,1.2625
1812,1.2625
1813,1.2625
1814,1.25
1815,1.25
1816,1.25
1817,1.25
1818,1.2375
1819,1.225
1820,1.225
1821,1.2125
1822,1.2125
1823,1.2
1824,1.2
1825,1.1875
1826,1.175
1827,1.1625
1828,1.1625
1829,1.15
1830,1.1375
1831,1.125
1832,1.125
1833,1.1125
1834,1.1
1835,1.1
1836,1.0875
1837,1.075
1838,1.0625
1839,1.0625
1840,1.05
1841,1.0375
1842,1.0375
1843,1.025
1844,1.025
1845,1.0125
1846,1.0125
1847,1.0125
1848,1
1849,1
1850,1
1851,0.9875
1852,0.9875
1853,0.9875
1854,0.9875
1855,0.9875
1856,0.9875
1857,0.9875
1858,0.9875
1859,0.9875
1860,0.9875
1861,1
1862,1
1863,1
1864,1.0125
1865,1.0125
1866,1.0125
1867,1.025
1868,1.025
1869,1.0375
1870,1.0375
1871,1.05
1872,1.0625
1873,1.0625
1874,1.075
1875,1.075
1876,1.0875
1877,1.1
1878,1.1125
1879,1.1125
1880,1.125
1881,1.1375
1882,1.1375
1883,1.15
1884,1.1625
1885,1.1625
1886,1.175
1887,1.1875
1888,1.1875
1889,1.2
1890,1.2
1891,1.2125
1892,1.2125
1893,1.225
1894,1.225
1895,1.225
1896,1.2375
1897,1.2375
1898,1.2375
1899,1.2375
1900,1.25
1901,1.25
1902,1.25
1903,1.25
1904,1.25
1905,1.25
1906,1.25
1907,1.25
1908,1.2375
1909,1.2375
1910,1.2375
1911,1.2375
1912,1.225
1913,1.225
1914,1.225
1915,1.2125
1916,1.2125
1917,1.2
1918,1.2
1919,1.1875
1920,1.175
1921,1.175
1922,1.1625
1923,1.1625
1924,1.15
1925,1.1375
1926,1.1375
1927,1.125
1928,1.1125
1929,1.1125
1930,1.1
1931,1.0875
1932,1.0875
1933,1.075
1934,1.0625
1935,1.0625
1936,1.05
1937,1.0375
1938,1.0375
1939,1.025
1940,1.025
1941,1.0125
1942,1.0125
1943,1.0125
1944,1
1945,1
1946,1
1947,0.9875
1948,0.9875
1949,0.9875
1950,0.9875
1951,0.9875
1952,0.9875
1953,0.9875
1954,0.9875
1955,0.9875
1956,0.9875
1957,0.9875
1958,1
1959,1
1960,1
1961,1
1962,1.0125
1963,1.0125
1964,1.025
1965,1.025
1966,1.0375
1967,1.0375
1968,1.05
1969,1.05
1970,1.0625
1971,1.0625
1972,1.075
1973,1.0875
1974,1.0875
1975,1.1
1976,1.1125
1977,1.1125
1978,1.125
1979,1.125
1980,1.1375
1981,1.15
1982,1.15
1983,1.1625
1984,1.1625
1985,1.175
1986,1.175
1987,1.1875
1988,1.1875
1989,1.2
1990,1.2
1991,1.2125
1992,1.2125
1993,1.2125
1994,1.2125
1995,1.225
1996,1.225
1997,1.225
1998,1.225
1999,1.225
2000,1.225
2001,1.225
2002,1.225
2003,1.225
2004,1.225
2005,1.2125
2006,1.2125
2007,1.2125
2008,1.2125
2009,1.2125
2010,1.2
2011,1.2
2012,1.1875
2013,1.1875
