0,1540796400,-2.0375,2.6625
0,1540796401,-2.025,2.6625
0,1540796402,-2.025,2.65
0,1540796403,-2.025,2.6375
0,1540796404,-2.025,2.625
0,1540796405,-2.0125,2.6125
0,1540796406,-2.0125,2.6
0,1540796407,-2.0125,2.575
0,1540796408,-2,2.55
0,1540796409,-2,2.525
0,1540796410,-1.9875,2.5
0,1540796411,-1.975,2.475
0,1540796412,-1.975,2.45
0,1540796413,-1.9625,2.4125
0,1540796414,-1.95,2.3875
0,1540796415,-1.9375,2.35
0,1540796416,-1.925,2.3125
0,1540796417,-1.9,2.2625
0,1540796418,-1.8875,2.225
0,1540796419,-1.875,2.1875
0,1540796420,-1.85,2.1375
0,1540796421,-1.825,2.1
0,1540796422,-1.8,2.05
0,1540796423,-1.775,2.0125
0,1540796424,-1.7375,1.95
0,1540796425,-1.7125,1.9125
0,1540796426,-1.675,1.8625
0,1540796427,-1.6375,1.8125
0,1540796428,-1.6,1.7625
0,1540796429,-1.5625,1.7125
0,1540796430,-1.525,1.6625
0,1540796431,-1.475,1.6125
0,1540796432,-1.425,1.5625
0,1540796433,-1.375,1.5125
0,1540796434,-1.325,1.475
0,1540796435,-1.25,1.425
0,1540796436,-1.2,1.3875
0,1540796437,-1.1375,1.3375
0,1540796438,-1.075,1.3
0,1540796439,-1,1.2625
0,1540796440,-0.9375,1.225
0,1540796441,-0.8625,1.1875
0,1540796442,-0.8,1.15
0,1540796443,-0.7125,1.125
0,1540796444,-0.6375,1.1
0,1540796445,-0.5625,1.075
0,1540796446,-0.475,1.05
0,1540796447,-0.4,1.0375
0,1540796448,-0.3125,1.025
0,1540796449,-0.225,1.0125
0,1540796450,-0.1375,1
0,1540796451,-0.1125,0.9875
0,1540796452,0.075,0.975
0,1540796453,0.125,0.9875
0,1540796454,0.2125,0.9875
0,1540796455,0.3,1
0,1540796456,0.3625,1.025
0,1540796457,0.45,1.0375
0,1540796458,0.5375,1.05
0,1540796459,0.6125,1.075
0,1540796460,0.6875,1.1
0,1540796461,0.75,1.1375
0,1540796462,0.8375,1.1625
0,1540796463,0.9,1.2
0,1540796464,0.9625,1.2375
0,1540796465,1.025,1.275
0,1540796466,1.1,1.3
0,1540796467,1.1625,1.35
0,1540796468,1.225,1.3875
0,1540796469,1.275,1.4375
0,1540796470,1.3375,1.475
0,1540796471,1.375,1.525
0,1540796472,1.4375,1.5625
0,1540796473,1.4875,1.6125
0,1540796474,1.5125,1.6625
0,1540796475,1.575,1.7
0,1540796476,1.6,1.75
0,1540796477,1.6375,1.8
0,1540796478,1.675,1.8375
0,1540796479,1.7,1.8875
0,1540796480,1.75,1.925
0,1540796481,1.75,1.975
0,1540796482,1.7875,2.0125
0,1540796483,1.825,2.05
0,1540796484,1.85,2.0875
0,1540796485,1.8625,2.125
0,1540796486,1.875,2.1625
0,1540796487,1.8875,2.2
0,1540796488,1.8875,2.2375
0,1540796489,1.9125,2.2625
0,1540796490,1.9375,2.2875
0,1540796491,1.925,2.325
0,1540796492,1.9375,2.35
0,1540796493,1.9375,2.375
0,1540796494,1.975,2.3875
0,1540796495,1.95,2.4125
0,1540796496,1.9625,2.4375
0,1540796497,1.9625,2.45
0,1540796498,1.9625,2.4625
0,1540796499,1.975,2.475
0,1540796500,1.975,2.4875
0,1540796501,1.975,2.4875
0,1540796502,1.9875,2.5
0,1540796503,1.975,2.5
0,1540796504,1.975,2.5
0,1540796505,1.9875,2.5
0,1540796506,1.975,2.5
0,1540796507,1.975,2.5
0,1540796508,1.975,2.4875
0,1540796509,1.975,2.4875
0,1540796510,1.975,2.475
0,1540796511,1.9625,2.4625
0,1540796512,1.9625,2.45
0,1540796513,1.95,2.425
0,1540796514,1.95,2.4125
0,1540796515,1.95,2.3875
0,1540796516,1.9375,2.3625
0,1540796517,1.95,2.3375
0,1540796518,1.95,2.3125
0,1540796519,1.9125,2.2875
0,1540796520,1.9,2.2625
0,1540796521,1.9,2.225
0,1540796522,1.8875,2.1875
0,1540796523,1.8625,2.1625
0,1540796524,1.85,2.125
0,1540796525,1.825,2.0875
0,1540796526,1.8,2.05
0,1540796527,1.8,2
0,1540796528,1.775,1.9625
0,1540796529,1.7375,1.925
0,1540796530,1.6875,1.8875
0,1540796531,1.675,1.8375
0,1540796532,1.65,1.7875
0,1540796533,1.6,1.75
0,1540796534,1.5625,1.7
0,1540796535,1.525,1.6625
0,1540796536,1.475,1.6125
0,1540796537,1.4375,1.5625
0,1540796538,1.4,1.525
0,1540796539,1.3375,1.4875
0,1540796540,1.2875,1.4375
0,1540796541,1.25,1.3875
0,1540796542,1.1875,1.35
0,1540796543,1.125,1.3125
0,1540796544,1.0625,1.275
0,1540796545,1,1.2375
0,1540796546,0.925,1.2125
0,1540796547,0.8625,1.175
0,1540796548,0.7875,1.15
0,1540796549,0.7125,1.1125
0,1540796550,0.65,1.0875
0,1540796551,0.575,1.0625
0,1540796552,0.4875,1.05
0,1540796553,0.425,1.025
0,1540796554,0.3375,1.0125
0,1540796555,0.2625,1
0,1540796556,0.1875,0.9875
0,1540796557,0.1125,0.9875
0,1540796558,0.0625,0.975
0,1540796559,-0.0875,0.975
0,1540796560,-0.15,0.9875
0,1540796561,-0.2375,1
0,1540796562,-0.3125,1.0125
0,1540796563,-0.3875,1.025
0,1540796564,-0.45,1.0375
0,1540796565,-0.5375,1.05
0,1540796566,-0.6,1.075
0,1540796567,-0.6875,1.1
0,1540796568,-0.75,1.125
0,1540796569,-0.8125,1.15
0,1540796570,-0.8875,1.1875
0,1540796571,-0.95,1.225
0,1540796572,-1,1.25
0,1540796573,-1.075,1.2875
0,1540796574,-1.1375,1.325
0,1540796575,-1.1875,1.3625
0,1540796576,-1.25,1.4125
0,1540796577,-1.2875,1.45
0,1540796578,-1.35,1.5
0,1540796579,-1.3875,1.525
0,1540796580,-1.4375,1.575
0,1540796581,-1.475,1.6125
0,1540796582,-1.5125,1.6625
0,1540796583,-1.55,1.7
0,1540796584,-1.5875,1.7375
0,1540796585,-1.6125,1.775
0,1540796586,-1.6375,1.8125
0,1540796587,-1.675,1.8625
0,1540796588,-1.7,1.9
0,1540796589,-1.725,1.9375
0,1540796590,-1.75,1.975
0,1540796591,-1.775,2.0125
0,1540796592,-1.7875,2.0375
0,1540796593,-1.8125,2.075
0,1540796594,-1.825,2.1
0,1540796595,-1.8375,2.1375
0,1540796596,-1.85,2.1625
0,1540796597,-1.8625,2.1875
0,1540796598,-1.875,2.2125
0,1540796599,-1.8875,2.2375
0,1540796600,-1.9,2.2625
0,1540796601,-1.9,2.275
0,1540796602,-1.9,2.2875
0,1540796603,-1.9,2.3
0,1540796604,-1.925,2.325
0,1540796605,-1.925,2.3375
0,1540796606,-1.925,2.3375
0,1540796607,-1.925,2.35
0,1540796608,-1.925,2.35
0,1540796609,-1.925,2.35
0,1540796610,-1.9375,2.3625
0,1540796611,-1.925,2.35
0,1540796612,-1.925,2.35
0,1540796613,-1.925,2.35
0,1540796614,-1.925,2.3375
0,1540796615,-1.925,2.3375
0,1540796616,-1.925,2.325
0,1540796617,-1.9125,2.3125
0,1540796618,-1.9125,2.3
0,1540796619,-1.9125,2.2875
0,1540796620,-1.8875,2.2625
0,1540796621,-1.875,2.2375
0,1540796622,-1.8625,2.2125
0,1540796623,-1.85,2.1875
0,1540796624,-1.8625,2.175
0,1540796625,-1.85,2.15
0,1540796626,-1.8375,2.125
0,1540796627,-1.8125,2.0875
0,1540796628,-1.8,2.0625
0,1540796629,-1.775,2.025
0,1540796630,-1.75,1.9875
0,1540796631,-1.725,1.95
0,1540796632,-1.7125,1.9125
0,1540796633,-1.6875,1.875
0,1540796634,-1.65,1.8375
0,1540796635,-1.625,1.8
0,1540796636,-1.6,1.7625
0,1540796637,-1.575,1.725
0,1540796638,-1.5375,1.6875
0,1540796639,-1.5,1.6375
0,1540796640,-1.4625,1.6
0,1540796641,-1.425,1.5625
0,1540796642,-1.375,1.5125
0,1540796643,-1.325,1.475
0,1540796644,-1.275,1.4375
0,1540796645,-1.2125,1.3875
0,1540796646,-1.1875,1.3625
0,1540796647,-1.125,1.325
0,1540796648,-1.0625,1.2875
0,1540796649,-1,1.25
0,1540796650,-0.925,1.2125
0,1540796651,-0.8875,1.1875
0,1540796652,-0.825,1.1625
0,1540796653,-0.75,1.125
0,1540796654,-0.675,1.1
0,1540796655,-0.6125,1.075
0,1540796656,-0.55,1.0625
0,1540796657,-0.4625,1.0375
0,1540796658,-0.3875,1.025
0,1540796659,-0.325,1.0125
0,1540796660,-0.25,1
0,1540796661,-0.1875,0.9875
0,1540796662,-0.1125,0.9875
0,1540796663,-0.0625,0.9875
0,1540796664,0.1,0.9875
0,1540796665,0.1375,0.9875
0,1540796666,0.2375,0.9875
0,1540796667,0.3,1
0,1540796668,0.3875,1.0125
0,1540796669,0.4625,1.025
0,1540796670,0.5125,1.05
0,1540796671,0.6,1.0625
0,1540796672,0.6625,1.0875
0,1540796673,0.7125,1.1125
0,1540796674,0.7875,1.1375
0,1540796675,0.8625,1.1625
0,1540796676,0.9125,1.2
0,1540796677,0.9875,1.225
0,1540796678,1.0375,1.2625
0,1540796679,1.1,1.2875
0,1540796680,1.15,1.325
0,1540796681,1.2,1.3625
0,1540796682,1.25,1.4
0,1540796683,1.3,1.4375
0,1540796684,1.35,1.475
0,1540796685,1.3875,1.5125
0,1540796686,1.4375,1.55
0,1540796687,1.4875,1.5875
0,1540796688,1.5,1.625
0,1540796689,1.55,1.6625
0,1540796690,1.575,1.7
0,1540796691,1.6125,1.7375
0,1540796692,1.6375,1.775
0,1540796693,1.675,1.8125
0,1540796694,1.675,1.85
0,1540796695,1.725,1.875
0,1540796696,1.75,1.9125
0,1540796697,1.7625,1.9375
0,1540796698,1.7625,1.975
0,1540796699,1.8,2
0,1540796700,1.8125,2.025
0,1540796701,1.825,2.05
0,1540796702,1.8375,2.075
0,1540796703,1.8375,2.1
0,1540796704,1.8625,2.1125
0,1540796705,1.875,2.1375
0,1540796706,1.8875,2.15
0,1540796707,1.8875,2.1625
0,1540796708,1.8875,2.1875
0,1540796709,1.9,2.1875
0,1540796710,1.9,2.2
0,1540796711,1.9,2.2125
0,1540796712,1.9125,2.2125
0,1540796713,1.9,2.225
0,1540796714,1.9125,2.225
0,1540796715,1.9125,2.225
0,1540796716,1.9,2.225
0,1540796717,1.8875,2.225
0,1540796718,1.9125,2.2125
